TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ
7.68,4.2,4.16,4.19,4.08,,,,,86,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,457,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,85,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,457,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,86,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,457,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,80,0,5.54,,,16.67,0,0,0,0,-1016,0,-831,-500,457,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,82,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,457,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,82,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,457,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,84,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,457,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,85,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,458,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,82,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,80,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.58,,,16.67,0,0,0,0,-1016,0,-830,-500,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,81,0,5.57,,,16.67,0,0,0,0,-1016,0,-830,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,81,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,81,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,83,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,87,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,387,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,87,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,88,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,88,0,5.59,,,16.67,0,0,0,0,-1017,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,89,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,90,0,5.55,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,90,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,458,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,90,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,90,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.55,,,16.67,0,0,0,0,-1016,0,-831,-500,458,385,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,92,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.69,4.2,4.16,0.1,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.58,,,16.67,0,0,0,0,-1016,0,-830,-500,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-830,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.69,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,458,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.56,,,16.67,0,0,0,0,-1016,0,-830,-501,458,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.54,,,16.67,0,0,0,0,-1016,0,-830,-501,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-501,458,387,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,91,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,92,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,93,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,459,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,93,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,94,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,94,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,94,0,5.57,,,16.67,0,0,0,0,-1016,0,-830,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,89,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,83,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,80,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1015,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,0.06,4.19,4.08,,,,,79,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,0.06,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,460,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,0.06,4.19,4.08,,,,,78,0,5.54,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,461,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1015,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,461,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1015,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,460,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-830,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,461,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.54,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,462,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.57,,,16.67,0,0,0,0,-1016,0,-830,-501,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1015,0,-831,-500,460,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1015,0,-831,-501,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.54,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,459,386,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,459,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,77,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,459,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-501,459,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-501,459,387,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,461,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1015,0,-831,-500,459,386,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,0.1,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,0.1,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,462,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,460,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,0.1,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-501,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,0.06,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1015,0,-831,-501,458,385,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,0.06,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,461,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-501,458,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,77,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,459,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-831,-500,461,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.56,,,16.67,0,0,0,0,-1015,0,-831,-500,460,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,462,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,464,388,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,464,388,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,462,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,461,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1017,0,-831,-500,461,387,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.58,,,16.67,0,0,0,0,-1015,0,-830,-501,460,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,462,386,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.67,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,463,387,-588,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,463,388,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,467,390,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,465,388,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.57,,,16.67,0,0,0,0,-1016,0,-830,-500,463,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.56,,,16.67,0,0,0,0,-1016,0,-831,-500,461,386,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1015,0,-831,-500,464,388,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-501,464,387,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,462,387,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,464,388,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-501,467,389,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-500,467,390,-588,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-830,-501,469,390,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.59,,,16.67,0,0,0,0,-1016,0,-831,-500,467,389,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,79,0,5.57,,,16.67,0,0,0,0,-1016,0,-830,-500,467,389,-589,-1022,0,1,1,-1,1,1,1,1,-1,-1,-1
7.68,4.2,4.16,4.19,4.08,,,,,78,0,5.58,,,16.67,0,0,0,0,-1016,0,-831,-500,465,388,-589,-1023,0,1,1,-1,1,1,1,1,-1,-1,-1
