Date,Time,VSpd(m/s),Alt(m),A2(V),RSSI(dB),RxBt(V),Cels(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-11,15:28:37.550,0.0,-0.6,7.9,100,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:38.050,-0.1,-0.6,7.9,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:38.550,0.0,-0.6,8.0,98,4.1,0.00,1,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:39.050,0.0,-0.6,8.1,98,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:39.550,-0.1,-0.6,8.1,98,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:40.050,0.0,-0.6,7.9,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:40.550,0.0,-0.6,8.0,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:41.050,0.0,-0.6,7.8,99,4.1,0.00,1,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:41.550,0.0,-0.6,8.3,97,4.1,0.00,0,1,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:42.050,0.0,-0.6,8.3,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:42.550,-0.1,-0.7,8.5,98,4.1,0.00,0,1,-1024,-1,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:43.050,0.0,-0.6,8.1,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:43.550,0.0,-0.7,8.1,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:44.050,0.0,-0.7,7.9,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:44.550,0.0,-0.6,7.9,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:45.050,0.0,-0.6,7.9,99,4.1,0.00,1,1,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:45.550,0.0,-0.7,7.9,98,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:46.050,0.0,-0.6,7.9,100,4.1,0.00,0,1,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:46.550,0.0,-0.7,8.1,99,4.1,0.00,0,1,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:47.050,0.0,-0.6,8.2,97,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:47.550,0.0,-0.6,8.3,98,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:48.050,0.0,-0.6,8.3,97,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:48.550,0.0,-0.6,8.3,99,4.1,0.00,0,0,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:49.050,0.0,-0.6,8.4,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:49.550,0.0,-0.7,8.4,99,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:50.050,0.0,-0.6,8.4,98,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:50.550,0.0,-0.7,8.4,98,4.1,0.00,0,0,-1024,-1,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:51.050,0.0,-0.7,8.4,98,4.1,0.00,0,1,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:51.550,0.0,-0.6,8.5,99,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:52.050,0.0,-0.7,8.2,99,4.1,0.00,0,1,-1024,-1,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:52.550,-0.1,-0.7,8.2,98,4.1,0.00,0,0,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:53.050,0.0,-0.7,8.0,99,4.1,0.00,0,1,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:53.550,0.0,-0.7,8.0,98,4.1,0.00,0,0,-1024,0,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:54.050,0.0,-0.7,8.0,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:54.550,0.0,-0.7,8.3,98,4.1,0.00,0,0,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:55.060,0.0,-0.7,8.4,98,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:55.560,0.0,-0.8,8.4,98,4.1,0.00,0,1,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:56.060,0.0,-0.7,8.4,98,4.1,0.00,0,0,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:56.560,0.0,-0.8,8.1,99,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:57.060,0.0,-0.8,8.1,99,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:57.560,0.0,-0.7,8.2,97,4.1,0.00,0,0,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:58.060,0.0,-0.7,8.2,98,4.1,0.00,0,1,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:58.560,0.0,-0.8,8.6,96,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:59.060,0.0,-0.8,8.8,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:28:59.560,0.0,-0.8,8.9,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:00.060,0.0,-0.8,8.6,98,4.1,0.00,0,0,-1024,0,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:00.560,0.0,-0.7,8.7,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:01.060,0.0,-0.7,8.9,98,4.1,0.00,0,1,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:01.560,-0.1,-0.8,8.9,99,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:02.060,0.0,-0.8,9.3,99,4.1,0.00,0,1,-1024,-1,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:02.560,0.0,-0.7,9.4,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:03.060,0.0,-0.8,9.4,99,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:03.560,0.0,-0.8,9.0,98,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:04.060,0.0,-0.8,8.7,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:04.560,0.0,-0.8,9.1,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:05.060,0.0,-0.9,9.1,98,4.1,0.00,0,1,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:05.560,0.0,-0.8,9.5,98,4.1,0.00,0,0,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:06.060,0.0,-0.8,9.3,99,4.1,0.00,0,0,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:06.560,-0.1,-0.9,8.8,99,4.1,0.00,0,0,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:07.060,0.0,-0.9,8.7,99,4.1,0.00,0,0,-1024,-1,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:07.570,0.1,-0.8,8.7,99,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:08.110,0.0,-0.8,8.6,99,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:08.610,0.0,-0.8,8.7,99,4.1,0.00,0,0,-1024,0,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:09.110,0.0,-0.8,8.4,98,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:09.620,0.0,-0.8,8.3,97,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:10.120,0.0,-0.8,7.9,98,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:10.620,0.0,-0.8,7.9,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:11.120,0.0,-0.8,7.9,98,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:11.620,0.0,-0.7,7.8,99,4.1,0.00,0,0,-1024,0,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:12.120,0.0,-0.8,7.8,98,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:12.620,0.0,-0.8,7.9,98,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:13.120,0.0,-0.8,8.1,99,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:13.620,-0.1,-0.9,8.0,99,4.1,0.00,0,1,-1024,0,-532,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:14.120,0.0,-0.8,7.9,100,4.1,0.00,0,0,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:14.620,0.0,-0.8,7.9,98,4.1,0.00,0,0,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:15.120,0.0,-0.7,7.9,97,4.1,0.00,0,0,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:15.620,0.0,-0.7,7.8,96,4.1,0.00,0,1,-1024,0,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:16.120,-0.1,-0.9,7.8,92,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:16.620,0.0,-0.9,8.1,90,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:17.120,0.1,-0.8,8.2,96,4.1,0.00,0,1,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:17.620,0.0,-0.8,8.4,96,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:18.120,0.0,-0.7,8.2,95,4.1,0.00,0,0,-1024,0,-532,204,-920,1,-132,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:18.620,-0.2,-1.0,8.3,95,4.1,0.00,0,1,-1024,0,-533,204,-920,1,1024,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:19.120,0.0,-0.8,8.0,96,4.1,0.00,0,1,-1024,0,-533,204,-920,0,-1017,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:19.620,0.0,-0.9,8.0,94,4.1,0.00,0,1,-1024,-1,-533,204,-920,1,1022,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:20.120,0.0,-0.8,7.8,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,-816,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:20.620,0.0,-0.7,7.7,96,4.1,0.00,0,1,-1024,0,-533,204,-920,1,-696,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:21.120,0.0,-0.8,7.8,96,4.1,0.00,0,0,-1024,0,-532,204,-920,1,1019,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:21.620,0.0,-0.8,7.8,94,4.1,0.00,0,0,-1024,0,-532,204,-920,0,4,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:22.120,0.0,-0.8,7.8,96,4.1,0.00,0,0,-1024,0,-533,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:22.620,0.0,-0.9,7.9,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.2
2019-10-11,15:29:23.120,0.0,-0.9,7.9,95,4.1,0.00,0,0,-1024,-1,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:23.620,0.1,-0.7,7.9,95,4.1,0.00,0,0,-1024,0,-533,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:24.120,0.0,-0.8,7.8,96,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:24.620,0.0,-0.8,8.0,96,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:25.120,0.0,-0.8,8.0,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:25.620,0.0,-0.8,7.9,95,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:26.120,0.0,-0.9,8.0,95,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:26.620,0.0,-0.8,8.2,96,4.1,0.00,0,0,-1024,0,-532,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:27.120,0.0,-0.9,8.1,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:27.620,0.0,-0.8,8.3,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:28.120,0.0,-0.8,8.3,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:28.620,0.0,-0.9,8.5,94,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:29.120,0.0,-0.8,8.3,96,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:29.620,0.0,-0.9,8.6,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:30.120,0.0,-0.9,8.4,96,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:30.620,0.1,-0.8,8.4,95,4.1,0.00,0,0,-1024,-1,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:31.120,0.0,-0.8,8.2,94,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:31.620,0.0,-0.8,8.3,96,4.1,0.00,0,0,-1024,0,-532,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:32.120,0.0,-0.8,8.2,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:32.620,0.0,-0.8,8.3,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:33.120,0.0,-0.7,8.3,96,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:33.620,0.0,-0.8,8.3,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:34.120,0.0,-0.9,8.4,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:34.620,0.0,-0.9,8.3,96,4.1,0.00,0,1,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:35.120,0.0,-0.9,8.4,95,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:35.620,0.0,-0.9,8.3,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:36.120,0.0,-1.0,8.2,96,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:36.620,0.0,-0.9,8.2,94,4.1,0.00,0,1,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:37.120,0.0,-0.9,8.4,95,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:37.620,0.0,-0.9,8.9,93,4.1,0.00,0,0,-1024,0,-533,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:38.120,0.0,-0.9,8.9,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:38.620,0.0,-0.9,9.1,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:39.120,0.0,-0.8,9.5,95,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:39.620,0.0,-0.8,9.4,93,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:40.120,0.0,-0.8,9.2,93,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:40.620,0.0,-0.9,9.0,94,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:41.120,0.0,-0.9,9.3,94,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:41.620,0.0,-0.8,9.3,95,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:42.120,0.0,-0.9,9.2,94,4.1,0.00,0,0,-1024,0,-533,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:42.620,0.0,-0.9,9.4,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:43.120,0.0,-1.0,9.2,94,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:43.620,0.0,-0.9,9.3,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:44.120,0.0,-1.0,8.9,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:44.620,0.0,-0.9,9.0,91,4.1,0.00,0,1,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:45.120,0.0,-0.9,8.7,91,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:45.620,0.0,-0.9,8.9,89,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:46.120,0.0,-0.9,8.5,88,4.1,0.00,0,1,-1024,0,-532,204,-920,1,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:46.620,0.0,-1.0,8.7,95,4.1,0.00,0,0,-1024,0,-532,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:47.120,0.0,-0.9,8.5,96,4.1,0.00,0,0,-1024,0,-533,204,-920,0,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:47.620,0.0,-1.0,8.4,95,4.1,0.00,0,0,-1024,-1,-533,204,-920,1024,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:48.120,0.0,-0.9,8.1,94,4.1,0.00,0,0,-1024,0,-533,204,-920,929,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:48.620,0.0,-1.0,8.3,96,4.1,0.00,0,1,-1024,0,-532,204,-920,-1024,3,1,1,1,1,-1,-1,0,-1,0x0000000004002000,8.1
2019-10-11,15:29:49.120,0.0,-0.9,8.3,93,4.1,0.00,0,0,-1024,0,-533,204,-920,-1008,3,1,1,1,1,-1,-1,0,-1,0x0000000004002000,8.1
2019-10-11,15:29:49.620,-0.1,-1.0,8.2,95,4.1,0.00,0,0,-1024,0,-533,204,-920,973,3,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:50.120,0.0,-1.0,8.1,97,4.1,0.00,0,0,-1024,0,-533,204,-920,1024,1,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:50.620,0.0,-1.0,8.2,96,4.1,0.00,0,0,-1024,0,-532,204,-920,1021,1,1,1,1,1,-1,-1,0,-1,0x0000000004083000,8.1
2019-10-11,15:29:51.120,0.0,-1.0,8.2,95,4.1,0.00,0,1,-1024,0,-532,204,-920,-1024,3,1,1,1,1,-1,-1,0,-1,0x0000000004002000,8.1
2019-10-11,15:29:51.620,0.0,-1.0,8.0,97,4.1,0.00,0,1,-1024,0,-533,204,-920,-849,3,1,1,1,1,-1,-1,0,-1,0x0000000004002000,8.1
