Date,Time,RSSI(dB),RxBt(V),Alt(m),VSpd(m/s),Cels(V),Celm(V),GSpd(kts),GPS,GAlt(m),Date,Dist(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-08,11:09:37.510,58,5.2,64.6,-1.3,11.89,3.94,22.2,45.455456 -73.917803,106.9,2020-08-08 15:09:43,144,-6,-325,1024,13,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:38.010,60,5.2,63.7,-1.2,11.89,1.92,22.2,45.455430 -73.917940,105.7,2020-08-08 15:09:43,146,-6,-404,1024,-148,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:38.640,66,5.2,63.0,-1.1,9.83,1.92,22.5,45.455430 -73.917940,104.3,2020-08-08 15:09:53,146,-6,-417,1024,-167,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:39.280,63,5.2,62.7,-0.5,11.89,3.94,22.8,45.455318 -73.918060,104.3,2020-08-08 15:09:53,140,-6,-422,1024,-194,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:39.920,66,5.2,62.8,0.0,11.89,3.94,24.0,45.455263 -73.918081,102.8,2020-08-08 15:09:53,136,-6,-294,1024,-71,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:40.610,62,5.2,62.3,-0.4,11.89,1.89,24.5,45.455145 -73.918066,101.9,2020-08-08 15:09:53,125,-6,-90,1024,150,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:41.240,56,5.2,61.0,-1.5,9.84,3.94,26.6,45.455145 -73.918066,101.9,2020-08-08 15:09:53,125,-6,-48,1024,125,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:41.880,63,5.2,58.7,-3.1,11.89,3.94,27.2,45.455036 -73.917983,99.9,2020-08-08 15:09:53,112,-6,-225,1024,9,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:42.390,56,5.2,55.2,-4.2,11.89,3.94,28.7,45.455036 -73.917983,99.9,2020-08-08 15:09:53,112,-6,-302,1024,-204,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:43.020,60,5.2,52.4,-4.3,11.89,3.94,30.1,45.454941 -73.917841,97.8,2020-08-08 15:09:53,97,-6,-9,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:43.670,58,5.2,50.6,-2.9,11.89,3.94,31.7,45.454875 -73.917650,96.8,2020-08-08 15:09:53,81,-6,-11,1024,80,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:44.170,68,5.2,49.5,-2.0,11.89,1.92,31.9,45.454875 -73.917650,96.8,2020-08-08 15:09:53,81,-6,-11,1024,96,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:44.800,51,5.2,49.1,-0.9,9.83,3.94,30.2,45.454873 -73.917391,97.3,2020-08-08 15:09:53,72,-6,-9,1024,6,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:45.430,60,5.2,49.8,0.5,11.89,1.92,28.3,45.454873 -73.917391,97.3,2020-08-08 15:09:53,72,-6,-9,1024,-321,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:46.060,61,5.2,50.8,1.4,9.83,3.94,28.3,45.454945 -73.917235,96.5,2020-08-08 15:09:53,76,-6,-24,1024,-486,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:46.760,64,5.2,52.0,1.8,11.89,3.94,29.4,45.455031 -73.917168,94.6,2020-08-08 15:09:53,85,-6,-13,1024,62,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:47.390,55,5.2,52.6,0.3,11.89,3.94,31.8,45.455031 -73.917168,94.6,2020-08-08 15:09:53,85,-6,-160,1024,344,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:48.020,65,5.2,51.5,-0.3,11.89,3.94,32.8,45.455206 -73.917173,86.7,2020-08-08 15:09:53,104,-6,-312,1024,-25,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:48.550,64,5.2,50.7,-1.7,11.89,3.94,32.8,45.455206 -73.917173,86.7,2020-08-08 15:10:03,104,-6,-412,1024,-184,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:49.220,54,5.2,49.1,-2.3,11.89,3.94,32.4,45.455343 -73.917268,83.7,2020-08-08 15:10:03,120,-6,-357,1024,-275,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:49.880,58,5.2,47.3,-1.6,11.89,3.94,31.1,45.455430 -73.917403,82.2,2020-08-08 15:10:03,132,-6,-9,1024,225,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:50.380,64,5.2,47.0,-1.3,11.89,3.94,30.0,45.455430 -73.917403,82.2,2020-08-08 15:10:03,132,-6,-49,1024,71,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:51.010,71,5.2,45.1,-2.0,11.89,3.94,28.1,45.455528 -73.917516,83.6,2020-08-08 15:10:03,144,-6,-100,1024,-85,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:51.650,58,5.2,43.0,-2.5,11.89,3.94,22.4,45.455528 -73.917516,85.8,2020-08-08 15:10:03,144,-6,-28,1024,236,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:52.300,58,5.2,41.0,-2.9,11.89,3.94,20.4,45.455588 -73.917695,85.8,2020-08-08 15:10:03,154,-6,-10,1024,150,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:53.000,56,5.2,38.8,-3.2,9.83,1.92,20.2,45.455593 -73.917795,87.0,2020-08-08 15:10:03,158,-6,-11,1024,139,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:53.640,55,5.2,36.9,-2.8,11.89,3.94,24.1,45.455593 -73.917795,85.1,2020-08-08 15:10:03,158,-6,-10,1024,124,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:54.280,61,5.2,35.5,-1.5,11.89,3.94,26.2,45.455520 -73.917948,85.1,2020-08-08 15:10:03,155,-7,-8,1024,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:54.790,65,5.2,35.1,-1.0,11.89,3.94,27.2,45.455440 -73.918036,82.5,2020-08-08 15:10:03,151,-6,40,1024,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:55.420,65,5.2,35.5,0.3,11.89,3.94,28.2,45.455440 -73.918036,82.5,2020-08-08 15:10:03,151,-6,-3,1024,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:56.050,67,5.2,36.5,0.8,9.84,3.94,30.1,45.455275 -73.918046,81.4,2020-08-08 15:10:03,136,-7,49,1024,-291,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:56.750,61,5.2,36.9,0.5,11.89,3.94,32.7,45.455168 -73.918015,78.0,2020-08-08 15:10:03,125,-6,77,1024,4,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:57.380,65,5.2,37.0,0.2,11.89,3.94,34.3,45.455168 -73.918015,78.0,2020-08-08 15:10:03,125,-6,-5,1024,6,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:58.010,62,5.2,37.0,0.0,11.89,3.94,36.8,45.455026 -73.917906,73.9,2020-08-08 15:10:03,107,-6,-6,1024,-88,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:58.720,68,5.2,37.1,0.1,11.89,3.94,38.4,45.454898 -73.917738,69.1,2020-08-08 15:10:13,88,-6,-5,1024,-72,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:59.340,68,5.2,37.1,0.1,11.89,3.94,38.1,45.454898 -73.917738,69.1,2020-08-08 15:10:13,88,-7,-6,1024,-315,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:09:59.970,65,5.2,36.7,-0.4,11.89,3.94,36.9,45.454761 -73.917561,69.5,2020-08-08 15:10:13,68,-6,-8,1024,-94,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:00.690,62,5.2,35.9,-0.6,9.83,1.92,35.1,45.454630 -73.917393,72.5,2020-08-08 15:10:13,48,-6,-6,1024,6,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:01.320,66,5.2,35.7,-0.3,11.89,3.94,33.7,45.454630 -73.917393,72.5,2020-08-08 15:10:13,48,-6,-6,1024,15,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:01.940,64,5.2,35.4,-0.3,9.84,1.89,32.5,45.454511 -73.917248,74.0,2020-08-08 15:10:13,31,-7,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:02.650,63,5.2,35.0,-0.6,11.89,3.94,31.5,45.454406 -73.917110,73.9,2020-08-08 15:10:13,15,-6,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:03.280,65,5.2,35.0,-0.2,11.89,1.89,30.6,45.454406 -73.917110,73.9,2020-08-08 15:10:13,15,-6,-8,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:03.900,66,5.2,35.3,0.3,9.84,3.94,31.2,45.454303 -73.916968,73.8,2020-08-08 15:10:13,6,-7,-10,1024,-95,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:04.530,58,5.2,35.4,0.1,11.89,3.94,31.9,45.454303 -73.916968,73.8,2020-08-08 15:10:13,6,-6,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:05.220,62,5.2,35.5,0.0,11.89,3.94,32.5,45.454201 -73.916820,72.7,2020-08-08 15:10:13,18,-7,-5,1024,-111,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:05.850,57,5.2,35.2,-0.2,11.89,3.94,33.5,45.454096 -73.916616,72.1,2020-08-08 15:10:13,37,-7,-3,1024,-40,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:06.490,61,5.2,34.5,-0.7,11.89,3.94,33.5,45.454096 -73.916616,72.1,2020-08-08 15:10:13,37,-6,-169,1024,-488,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:07.000,63,5.2,34.2,-0.6,11.89,3.94,34.1,45.453985 -73.916430,71.2,2020-08-08 15:10:13,56,-6,-13,1024,-473,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:07.630,63,5.2,33.9,-0.4,11.89,3.94,34.1,45.453925 -73.916430,71.2,2020-08-08 15:10:13,59,-6,-122,1024,-516,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:08.260,57,5.2,33.8,-0.2,11.89,1.92,33.8,45.453925 -73.916285,70.8,2020-08-08 15:10:13,69,-7,-10,1024,-130,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:08.960,55,5.2,33.1,-0.7,11.89,3.94,33.4,45.453850 -73.916088,70.7,2020-08-08 15:10:23,87,-7,-190,1024,196,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:09.590,49,5.2,31.6,-1.3,9.84,1.89,32.6,45.453850 -73.916088,70.9,2020-08-08 15:10:23,87,-6,-288,1024,-57,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:10.230,50,5.2,31.5,-0.2,11.89,3.94,31.9,45.453755 -73.915853,70.9,2020-08-08 15:10:23,107,-6,-8,1024,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:10.930,56,5.2,32.4,0.8,11.89,3.94,31.5,45.453695 -73.915721,70.8,2020-08-08 15:10:23,120,-7,119,1024,167,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:11.560,61,5.2,33.2,1.1,11.89,3.94,31.0,45.453695 -73.915721,69.5,2020-08-08 15:10:23,120,-6,-5,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:12.200,55,5.2,33.3,0.3,11.89,3.94,31.3,45.453571 -73.915470,69.5,2020-08-08 15:10:23,144,-6,-20,1024,4,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:12.910,55,5.2,32.8,-0.2,11.89,1.92,31.5,45.453533 -73.915381,69.1,2020-08-08 15:10:23,152,-7,-77,1024,-272,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:13.530,55,5.2,32.2,-0.7,9.83,3.94,32.0,45.453473 -73.915381,69.1,2020-08-08 15:10:23,156,-7,-204,1024,-291,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:14.170,53,5.2,31.2,-1.3,11.89,3.94,34.1,45.453473 -73.915186,68.2,2020-08-08 15:10:23,168,-6,-99,1024,-184,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:14.900,57,5.2,30.8,-0.8,11.89,1.89,35.7,45.453453 -73.915021,66.5,2020-08-08 15:10:23,180,-7,-18,893,-163,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:15.570,54,5.2,30.1,-0.9,11.89,3.94,35.6,45.453461 -73.915021,66.5,2020-08-08 15:10:23,180,-7,2,886,299,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:16.220,61,5.2,28.2,-1.8,9.84,1.89,31.8,45.453461 -73.914793,65.1,2020-08-08 15:10:23,196,-7,-308,886,9,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:16.870,62,5.2,26.4,-2.3,11.89,3.94,31.6,45.453503 -73.914586,66.3,2020-08-08 15:10:23,208,-8,-297,793,6,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:17.370,66,5.2,26.2,-1.5,11.89,3.94,31.6,45.453503 -73.914586,66.3,2020-08-08 15:10:23,208,-7,-100,599,-454,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:18.010,67,5.2,26.4,0.1,11.89,3.94,31.7,45.453575 -73.914348,65.8,2020-08-08 15:10:23,223,-7,-122,486,-437,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:18.660,59,5.2,26.7,0.2,11.89,3.94,31.7,45.453636 -73.914156,65.8,2020-08-08 15:10:33,235,-7,-198,486,141,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:19.160,66,5.2,26.4,-0.2,11.89,3.94,32.5,45.453636 -73.914156,64.6,2020-08-08 15:10:33,235,-7,-90,486,450,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:19.800,73,5.2,25.1,-1.4,9.83,1.92,31.9,45.453710 -73.913973,63.4,2020-08-08 15:10:33,246,-7,-8,413,100,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:20.450,72,5.2,23.7,-1.8,11.89,3.94,31.3,45.453710 -73.913973,63.4,2020-08-08 15:10:33,246,-7,-8,396,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:21.170,70,5.2,22.9,-1.4,9.83,1.92,31.0,45.453810 -73.913828,61.9,2020-08-08 15:10:33,254,-7,154,-338,11,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:21.810,68,5.2,22.7,-0.5,11.89,3.94,31.3,45.453930 -73.913725,58.9,2020-08-08 15:10:33,261,-6,211,-886,-80,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:22.450,66,5.2,22.4,-0.1,11.89,3.94,31.8,45.453930 -73.913725,58.9,2020-08-08 15:10:33,261,-7,120,-1011,-50,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:23.100,62,5.2,21.9,-0.9,11.89,3.94,29.8,45.454071 -73.913655,57.7,2020-08-08 15:10:33,264,-6,115,-1011,-246,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:23.610,65,5.2,21.1,-1.1,11.89,3.94,28.9,45.454071 -73.913655,57.7,2020-08-08 15:10:33,264,-6,167,-1011,-282,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:24.240,62,5.2,20.2,-1.2,9.84,3.94,27.6,45.454213 -73.913631,58.1,2020-08-08 15:10:33,266,-6,222,-1011,-87,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:24.890,70,5.2,18.5,-1.3,11.89,3.94,27.6,45.454333 -73.913693,57.0,2020-08-08 15:10:33,261,-6,-4,-1011,-281,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:25.410,71,5.2,17.7,-1.9,11.89,3.94,28.1,45.454333 -73.913693,57.0,2020-08-08 15:10:33,261,-6,86,-1011,-47,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:26.060,69,5.2,16.5,-1.5,11.89,3.94,29.4,45.454423 -73.913830,54.5,2020-08-08 15:10:33,250,-6,189,-1010,-381,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:26.710,69,5.2,15.3,-1.2,11.89,3.94,29.4,45.454495 -73.913995,53.1,2020-08-08 15:10:33,238,-7,174,-1010,-430,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:27.430,72,5.2,13.9,-2.0,11.89,3.94,28.6,45.454495 -73.913995,53.1,2020-08-08 15:10:33,238,-6,-5,-1010,-868,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:28.080,76,5.2,12.3,-2.2,11.89,3.94,26.5,45.454560 -73.914160,52.7,2020-08-08 15:10:33,227,-6,-4,-1009,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:28.720,74,5.2,11.1,-1.8,11.89,3.94,26.2,45.454616 -73.914160,51.7,2020-08-08 15:10:43,228,-9,245,-1011,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:29.380,78,5.2,9.5,-1.7,11.89,3.94,25.8,45.454616 -73.914313,51.7,2020-08-08 15:10:43,216,-7,52,-1011,-328,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:29.880,80,5.2,8.9,-1.7,11.89,3.94,26.0,45.454658 -73.914465,49.9,2020-08-08 15:10:43,205,-7,-6,-1011,60,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:30.530,77,5.2,7.5,-1.8,11.89,3.94,26.2,45.454710 -73.914465,49.9,2020-08-08 15:10:43,206,-7,-3,-1010,57,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:31.180,71,5.2,6.4,-1.5,9.84,1.89,25.7,45.454710 -73.914620,46.9,2020-08-08 15:10:43,195,-7,-4,-1010,-313,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:31.680,74,5.2,5.8,-1.0,9.84,3.94,24.6,45.454768 -73.914765,45.7,2020-08-08 15:10:43,185,-7,-4,-1010,-680,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:32.330,82,5.2,5.3,-0.7,9.83,1.92,24.1,45.454813 -73.914831,45.7,2020-08-08 15:10:43,182,-6,-1,-1010,-129,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:32.970,85,5.2,4.5,-1.1,11.89,3.94,24.1,45.454845 -73.914896,43.0,2020-08-08 15:10:43,178,-7,-4,-1010,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:33.690,82,5.2,3.1,-1.4,11.89,3.94,23.4,45.454905 -73.915026,43.0,2020-08-08 15:10:43,172,-7,-8,-1010,331,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:34.330,78,5.2,2.4,-1.1,9.83,1.92,22.9,45.454905 -73.915026,40.8,2020-08-08 15:10:43,172,-7,-58,-1009,175,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:34.970,76,5.2,1.4,-1.2,11.89,3.94,22.2,45.454948 -73.915160,38.7,2020-08-08 15:10:43,164,-7,-235,-1010,-110,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:35.610,68,5.2,0.6,-1.2,9.84,3.94,22.3,45.454948 -73.915160,38.7,2020-08-08 15:10:43,164,-7,-5,-1010,-589,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:36.120,80,5.2,0.2,-0.7,11.89,3.94,22.2,45.454986 -73.915295,36.2,2020-08-08 15:10:43,157,-7,-551,-1010,-407,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0110,7.9
2020-08-08,11:10:36.790,76,5.2,-0.7,-1.1,11.89,3.94,21.5,45.455025 -73.915428,34.8,2020-08-08 15:10:43,151,-4,-6,1024,6,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:37.450,73,5.2,-1.6,-1.0,11.89,3.94,20.9,45.455025 -73.915428,34.8,2020-08-08 15:10:43,151,-6,-8,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:37.960,73,5.2,-1.6,-0.2,11.89,3.94,20.4,45.455073 -73.915548,34.3,2020-08-08 15:10:43,146,-407,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:38.580,62,5.2,-1.8,-0.3,11.89,3.94,19.4,45.455073 -73.915548,33.3,2020-08-08 15:10:43,146,-7,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:39.220,68,5.2,-1.9,-0.1,11.89,3.94,18.9,45.455113 -73.915663,33.3,2020-08-08 15:10:53,142,-6,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:39.920,60,5.2,-2.1,-0.1,11.89,3.94,19.2,45.455138 -73.915778,31.8,2020-08-08 15:10:53,137,-6,-8,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:40.550,63,5.2,-2.0,0.0,11.89,3.94,19.0,45.455175 -73.915863,31.8,2020-08-08 15:10:53,136,-7,-8,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:41.180,66,5.2,-2.0,0.0,11.89,1.92,18.3,45.455175 -73.915863,29.9,2020-08-08 15:10:53,136,-7,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:41.800,71,5.2,-2.0,0.0,9.83,3.94,18.6,45.455225 -73.915966,29.0,2020-08-08 15:10:53,134,-7,-6,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
2020-08-08,11:10:42.500,70,5.2,-2.1,0.0,11.89,3.94,16.8,45.455276 -73.915966,29.0,2020-08-08 15:10:53,139,-6,-8,1024,7,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,7.9
